true,predicted,confidence,entropy,mean_entropy,mutual_info,prob_0,var_0,prob_1,var_1,prob_2,var_2,prob_3,var_3,prob_4,var_4,correct
0,0,0.9719926714897156,0.14213955402374268,0.14213891327381134,6.407499313354492e-07,0.9719926714897156,2.9643642207588528e-08,0.02352864481508732,1.6601822139250544e-08,0.003908312879502773,1.8107930710442588e-09,0.00021199217007961124,7.132116511959774e-12,0.00035835159360431135,1.614674539907046e-11,True
0,0,0.962319552898407,0.19093850255012512,0.19093728065490723,1.2218952178955078e-06,0.962319552898407,8.032688469938876e-08,0.02537875436246395,2.8986415046006186e-08,0.010373192839324474,1.0703694819369503e-08,0.0007627704180777073,8.764336478783719e-11,0.0011657020077109337,1.710773328555959e-10,True
0,0,0.9257608652114868,0.30563884973526,0.30563679337501526,2.0563602447509766e-06,0.9257608652114868,2.229782722906748e-07,0.060527194291353226,8.941506024484625e-08,0.012250445783138275,2.798400622339159e-08,0.0006252246676012874,1.2335192589585375e-10,0.0008363184751942754,1.8908481724810855e-10,True
2,3,0.73597651720047,0.7598506212234497,0.7598193883895874,3.123283386230469e-05,1.3292014955368359e-07,1.24898237385758e-16,1.4919045497663319e-05,8.702272301201741e-13,0.1403849720954895,7.394348813249962e-06,0.73597651720047,8.470902685075998e-06,0.12362346798181534,1.577361530280541e-07,False
0,0,0.9685134887695312,0.16424454748630524,0.1642434448003769,1.1026859283447266e-06,0.9685134887695312,5.6588138619417805e-08,0.021810900419950485,1.472394295376489e-08,0.008271095342934132,1.1279410294662284e-08,0.0005488317692652345,7.549159908304404e-11,0.0008557316032238305,1.52867316027816e-10,True
0,0,0.6827468276023865,0.9232850074768066,0.9232714772224426,1.3530254364013672e-05,0.6827468276023865,4.935060132993385e-06,0.10771387815475464,8.808201812371408e-08,0.18402886390686035,3.046255415029009e-06,0.013625464402139187,3.296630168847514e-08,0.011884994804859161,2.0793899935256377e-08,True
0,0,0.933414101600647,0.3094264268875122,0.3094223141670227,4.112720489501953e-06,0.933414101600647,4.177609866928833e-07,0.03726575896143913,5.656280421817428e-08,0.023265240713953972,1.1117986531417046e-07,0.0024823283310979605,2.192853454374699e-09,0.00357258808799088,3.872153264694589e-09,True
2,2,0.743292510509491,0.8620809316635132,0.8620635867118835,1.7344951629638672e-05,0.016824860125780106,1.384236156809493e-07,0.12997093796730042,2.527230435589445e-06,0.743292510509491,1.4957842040530522e-06,0.07936909794807434,4.315125750053994e-07,0.03054267168045044,4.31288178504019e-08,True
2,2,0.7139495015144348,0.7900439500808716,0.7900338172912598,1.0132789611816406e-05,0.0011022966355085373,6.460865176194375e-10,0.0066016740165650845,1.5468332392742923e-08,0.7139495015144348,3.2175466913031414e-06,0.21200315654277802,2.3406014406646136e-06,0.06634338200092316,1.7275586117193598e-07,True
2,2,0.6146420240402222,0.9423045516014099,0.9422780871391296,2.6464462280273438e-05,0.03667072579264641,3.4321499242651043e-07,0.30607619881629944,7.988915058376733e-06,0.6146420240402222,7.647418897249736e-06,0.030866308137774467,1.7546740593843424e-07,0.011744752526283264,2.4571489731783913e-08,True
0,0,0.9573267102241516,0.2113955318927765,0.21139445900917053,1.0728836059570312e-06,0.9573267102241516,6.506714100851241e-08,0.027626944705843925,1.5373668560414444e-08,0.013007581233978271,1.585719644481287e-08,0.0008399875950999558,9.56973320032084e-11,0.0011987139005213976,1.614447880937675e-10,True
3,2,0.6756518483161926,1.0703561305999756,1.0703411102294922,1.5020370483398438e-05,0.09451454877853394,1.7407393215762568e-06,0.06190775707364082,3.3550227840351e-07,0.6756518483161926,1.0686192126740934e-06,0.10583140701055527,4.487715443701745e-07,0.06209443882107735,1.0360082569604856e-07,False
0,0,0.969875156879425,0.1543598771095276,0.15435941517353058,4.6193599700927734e-07,0.969875156879425,2.1169219266425898e-08,0.02334859035909176,7.817202885007646e-09,0.005926843732595444,2.9611448848498867e-09,0.00032912459573708475,1.4047165340647094e-11,0.0005202898173592985,2.9341820639849914e-11,True
2,0,0.9599514007568359,0.18512167036533356,0.1851203292608261,1.341104507446289e-06,0.9599514007568359,8.81067165892091e-08,0.0350799597799778,4.981885481925019e-08,0.0044507356360554695,4.932703578930386e-09,0.00020182579464744776,1.5470605699285933e-11,0.00031604329706169665,3.130455616950911e-11,False
0,0,0.8536681532859802,0.5497242212295532,0.5497180819511414,6.139278411865234e-06,0.8536681532859802,1.164479158433096e-06,0.07769775390625,7.56967608595005e-08,0.0598708800971508,5.235438607087417e-07,0.004206764046102762,4.4425680911786e-09,0.004556501749902964,4.367549433226259e-09,True
2,2,0.5844271779060364,0.9307259917259216,0.9307001233100891,2.586841583251953e-05,0.00038513517938554287,3.1052521665131394e-10,0.004618189763277769,2.307083235564278e-08,0.5844271779060364,1.0887967619055416e-05,0.31442543864250183,8.374770004593302e-06,0.09614405781030655,3.5525616226550483e-07,True
0,0,0.8981924057006836,0.4168770909309387,0.41687294840812683,4.1425228118896484e-06,0.8981924057006836,6.377775321197987e-07,0.06148548051714897,8.780610727399107e-08,0.03496464341878891,1.9454148514341796e-07,0.002429963555186987,1.4222504285399395e-09,0.002927519381046295,1.6834077465333053e-09,True
0,0,0.8487623333930969,0.5727546811103821,0.5727494955062866,5.185604095458984e-06,0.8487623333930969,1.0305695923307212e-06,0.06648022681474686,4.2596298044372816e-08,0.07222651690244675,5.160686669114511e-07,0.005974121391773224,6.3083493984095185e-09,0.006556890904903412,6.524009776853745e-09,True
0,0,0.9762463569641113,0.12884964048862457,0.1288491040468216,5.364418029785156e-07,0.9762463569641113,2.0410853451835465e-08,0.017955422401428223,6.835662702542322e-09,0.004789175000041723,2.813825616954091e-09,0.00036429293686524034,2.5162991482141628e-11,0.0006447639316320419,6.575364558392138e-11,True
0,0,0.9445900321006775,0.26513898372650146,0.26513490080833435,4.082918167114258e-06,0.9445900321006775,3.3607526006562694e-07,0.03156135231256485,3.1828268021172335e-08,0.020013978704810143,1.1048522452483667e-07,0.0016063720686361194,1.214322753462227e-09,0.0022282127756625414,1.9880150858853085e-09,True
2,2,0.5930644869804382,0.9238812923431396,0.9238670468330383,1.424551010131836e-05,0.00038406820385716856,1.4387470381738154e-10,0.00516844866797328,1.3410923038748024e-08,0.5930644869804382,6.013196525600506e-06,0.30827876925468445,4.390393314679386e-06,0.0931042805314064,2.623695820602734e-07,True
0,0,0.8791627287864685,0.47823405265808105,0.47823047637939453,3.5762786865234375e-06,0.8791627287864685,6.146206033008639e-07,0.06683178246021271,9.178006621368695e-08,0.0466526597738266,2.1651997883509466e-07,0.0034191501326858997,1.6574828176629808e-09,0.003933713771402836,1.7515063843731582e-09,True
0,0,0.9533054232597351,0.21667030453681946,0.21666912734508514,1.1771917343139648e-06,0.9533054232597351,7.938598400869523e-08,0.03734678775072098,2.8709644439572912e-08,0.008054014295339584,1.0632745350847017e-08,0.0005117901018820703,7.329446077841695e-11,0.0007820034516043961,1.4787908397817517e-10,True
0,0,0.8692094087600708,0.5089721083641052,0.5089682936668396,3.814697265625e-06,0.8692094087600708,6.178249236654665e-07,0.06922256201505661,3.2141926453732594e-08,0.053043462336063385,2.9063036777188245e-07,0.00399823859333992,2.918075781010998e-09,0.004526337143033743,3.1921827403635916e-09,True
2,2,0.7205721735954285,0.8157379627227783,0.8157232403755188,1.4722347259521484e-05,0.0016791498055681586,3.3259515141992324e-09,0.018850112333893776,1.9663676198433677e-07,0.7205721735954285,2.283690491822199e-06,0.19545991718769073,2.5556284981576027e-06,0.06343864649534225,1.5736588920844952e-07,True
2,2,0.8585368990898132,0.5613896250724792,0.5613850951194763,4.5299530029296875e-06,0.004191139247268438,3.92501942059198e-09,0.05731446295976639,3.3936439081116987e-07,0.8585368990898132,1.7884262604184187e-07,0.06275912374258041,1.2144494121457683e-07,0.017198367044329643,9.910394282997004e-09,True
3,3,0.7680897116661072,0.7013679146766663,0.7013497352600098,1.817941665649414e-05,5.646242584589345e-08,1.7241583943210348e-17,5.989475994283566e-06,1.0994146809302843e-13,0.105082668364048,3.314747345939395e-06,0.7680897116661072,4.44348461314803e-06,0.1268216222524643,1.1283533751793584e-07,True
0,0,0.9734213948249817,0.14027436077594757,0.14027392864227295,4.3213367462158203e-07,0.9734213948249817,1.7521266215680953e-08,0.02037753537297249,6.447591349711956e-09,0.00528761837631464,2.1437605024487993e-09,0.0003411537909414619,1.789094913884348e-11,0.000572282646317035,4.603931125224392e-11,True
0,0,0.9539799094200134,0.2201518714427948,0.22015070915222168,1.1622905731201172e-06,0.9539799094200134,7.887786068749847e-08,0.032394155859947205,2.1649203318929722e-08,0.012189202010631561,1.649416958571237e-08,0.0006079607992433012,6.334473223734705e-11,0.0008286894299089909,9.752004759278066e-11,True
0,0,0.9750667810440063,0.12917473912239075,0.12917377054691315,9.685754776000977e-07,0.9750667810440063,4.31745519335891e-08,0.021159740164875984,2.0817106261006302e-08,0.0032281503081321716,3.1863749416771725e-09,0.00019547359261196107,1.9838297671270766e-11,0.000349946494679898,5.420028661995424e-11,True
0,0,0.9718196988105774,0.14581798017024994,0.14581707119941711,9.08970832824707e-07,0.9718196988105774,4.717838919532369e-08,0.022209621965885162,2.2382337760973314e-08,0.005161192733794451,3.821782890156555e-09,0.00030546230846084654,2.247400009147693e-11,0.0005040544783696532,5.1923115113039486e-11,True
1,2,0.4631674885749817,1.213144302368164,1.2131325006484985,1.1801719665527344e-05,0.24346406757831573,2.7268224584986456e-06,0.24939250946044922,8.050370183809719e-07,0.4631674885749817,3.7229708595987177e-06,0.027714217081665993,4.4303142487933656e-08,0.016261717304587364,1.3378743446423869e-08,False
0,0,0.9590982794761658,0.20098158717155457,0.20098046958446503,1.1175870895385742e-06,0.9590982794761658,6.514861183859466e-08,0.029615962877869606,2.0597507699449125e-08,0.009515663608908653,1.1100266483765608e-08,0.0006958695012144744,9.228996733501305e-11,0.0010742045706138015,1.8364099130252498e-10,True
0,0,0.9370218515396118,0.29462140798568726,0.29461777210235596,3.635883331298828e-06,0.9370218515396118,3.563548034435371e-07,0.03374649956822395,3.7593917312506164e-08,0.024553287774324417,1.2151383543823613e-07,0.0019932265859097242,1.1174715597306317e-09,0.002685100305825472,1.6028472993312448e-09,True
0,2,0.6975156664848328,0.8746592998504639,0.8746525049209595,6.794929504394531e-06,0.04730359837412834,1.7773841420876124e-07,0.21680127084255219,1.415041197105893e-06,0.6975156664848328,1.5725167941127438e-06,0.027905309572815895,4.013029553107117e-08,0.010474205948412418,6.9266787861010926e-09,False
2,0,0.9439571499824524,0.26426011323928833,0.2642589807510376,1.1324882507324219e-06,0.9439571499824524,1.1040631164860315e-07,0.03466719388961792,2.4862714553819387e-08,0.018231196328997612,2.563924184073585e-08,0.001323582255281508,1.990261011552974e-10,0.0018209264380857348,3.0635680103863194e-10,False
0,0,0.9691875576972961,0.15572692453861237,0.15572643280029297,4.917383193969727e-07,0.9691875576972961,2.4792441877252713e-08,0.02473771572113037,1.0938815186989359e-08,0.005283819045871496,2.6796944663232125e-09,0.0003019784053321928,1.607904261125004e-11,0.0004889776464551687,3.73608331771802e-11,True
2,2,0.8725436329841614,0.5049952268600464,0.5049888491630554,6.377696990966797e-06,0.0013169161975383759,9.435213721431523e-10,0.030393457040190697,2.3527154269231687e-07,0.8725436329841614,1.0210804646249017e-07,0.07759828865528107,3.3473943972239795e-07,0.018147742375731468,1.3132777532121054e-08,True
2,2,0.8359462022781372,0.6247010231018066,0.6246897578239441,1.1265277862548828e-05,0.0049826884642243385,1.2547038963361956e-08,0.07154803723096848,1.0893314765780815e-06,0.8359462022781372,3.830615469269105e-07,0.06788500398397446,3.05361282926242e-07,0.01963813044130802,2.0630432473467408e-08,True
0,1,0.553578794002533,0.8803971409797668,0.880370557308197,2.658367156982422e-05,0.03824843466281891,2.9286539415807056e-07,0.553578794002533,9.408552614331711e-06,0.39580559730529785,1.142095061368309e-05,0.009198722429573536,1.8568774962091084e-08,0.003168430645018816,1.6911425593235663e-09,False
1,2,0.5501918792724609,1.1625502109527588,1.1625100374221802,4.017353057861328e-05,0.13375936448574066,4.558410182653461e-06,0.2520413100719452,4.722645371657563e-06,0.5501918792724609,1.2155396689195186e-05,0.041612159460783005,2.8799340157092956e-07,0.022395310923457146,6.10080874707819e-08,False
0,0,0.9614629745483398,0.18690653145313263,0.18690548837184906,1.043081283569336e-06,0.9614629745483398,5.968713168158502e-08,0.030503645539283752,2.405234766911235e-08,0.00694580003619194,7.720364791907741e-09,0.00042451624176464975,4.5394646375207515e-11,0.0006630556890740991,9.349144375336849e-11,True
2,2,0.6190606355667114,1.1733238697052002,1.1732597351074219,6.413459777832031e-05,0.13366186618804932,9.969669918064028e-06,0.10784317553043365,2.3839900222810684e-06,0.6190606355667114,8.215965863200836e-06,0.086472287774086,1.545956365589518e-06,0.05296206474304199,4.121421568470396e-07,True
1,2,0.5482637286186218,1.155609369277954,1.1555559635162354,5.340576171875e-05,0.11976470053195953,4.7581602302670944e-06,0.2670820653438568,7.766684575472027e-06,0.5482637286186218,1.5446983525180258e-05,0.04242640361189842,4.6074188730926835e-07,0.022463113069534302,9.996868044481744e-08,False
0,0,0.9253327250480652,0.32345908880233765,0.3234575390815735,1.5497207641601562e-06,0.9253327250480652,1.5894067928456934e-07,0.05048167333006859,4.030402678267819e-08,0.021275212988257408,4.096674288689428e-08,0.0012809804175049067,2.544645327784423e-10,0.0016294576926156878,3.534751935596603e-10,True
0,0,0.9082479476928711,0.3859142065048218,0.38591018319129944,4.023313522338867e-06,0.9082479476928711,5.607312232314143e-07,0.057055819779634476,1.0479153900178062e-07,0.02938380278646946,1.3648495666984672e-07,0.002336923498660326,1.3326652004153061e-09,0.0029754179995507,1.7676745622807744e-09,True
0,0,0.9808026552200317,0.10701969265937805,0.10701902955770493,6.631016731262207e-07,0.9808026552200317,2.341703186914401e-08,0.015262486413121223,9.06180908089027e-09,0.003192194504663348,2.3575159602273743e-09,0.0002544696908444166,2.232890435049928e-11,0.0004882684152107686,6.709882649502674e-11,True
0,2,0.45592451095581055,1.238661289215088,1.2386287450790405,3.254413604736328e-05,0.330979585647583,1.0954361641779542e-05,0.14097002148628235,5.42673149084294e-07,0.45592451095581055,9.839682206802536e-06,0.042691685259342194,2.749555960690486e-07,0.0294342041015625,9.976383807952516e-08,False
0,0,0.8169113397598267,0.645094633102417,0.6450788974761963,1.5735626220703125e-05,0.8169113397598267,3.642770252554328e-06,0.09441117197275162,1.8630223053150985e-07,0.07715728133916855,1.6200535810639849e-06,0.005652344319969416,1.720809450489469e-08,0.005867911037057638,1.603971178099073e-08,True
0,0,0.9607114195823669,0.1916087567806244,0.19160723686218262,1.519918441772461e-06,0.9607114195823669,9.065318096190822e-08,0.030232775956392288,3.132444348352692e-08,0.007703006267547607,1.2174346863957908e-08,0.0005241231410764158,1.0359892110844982e-10,0.0008286622469313443,2.264172460630931e-10,True
2,2,0.7694797515869141,0.7103509902954102,0.7103429436683655,8.046627044677734e-06,0.0016471300041303039,1.628460588598557e-09,0.010021607391536236,3.2975499664189556e-08,0.7694797515869141,1.6715620176910306e-06,0.16726230084896088,1.452065475859854e-06,0.051589228212833405,9.27982028997576e-08,True
0,0,0.9469023942947388,0.24313800036907196,0.24313664436340332,1.3560056686401367e-06,0.9469023942947388,1.2176809605080052e-07,0.0400240384042263,4.55243416297435e-08,0.011465916410088539,1.568438001697814e-08,0.0006668504211120307,7.694816311909491e-11,0.0009408736950717866,1.2319925635217999e-10,True
0,0,0.9627799987792969,0.18902996182441711,0.18902769684791565,2.2649765014648438e-06,0.9627799987792969,1.4321038577236322e-07,0.024831945076584816,3.881442012243497e-08,0.010587978176772594,2.5850203755339862e-08,0.0007190226460807025,1.7783667594084562e-10,0.0010810400126501918,3.287397576379192e-10,True
0,2,0.5694043040275574,1.0823304653167725,1.0823159217834473,1.4543533325195312e-05,0.09991588443517685,8.579894483773387e-07,0.2833361327648163,2.825054025379359e-06,0.5694043040275574,4.39861332779401e-06,0.032059621065855026,9.641752285460825e-08,0.015284073539078236,2.1135914352043983e-08,False
2,3,0.5757080912590027,0.9262751340866089,0.9262282252311707,4.690885543823242e-05,2.62640946857573e-06,3.506886147035433e-14,0.00018373329658061266,9.6519042758203e-11,0.3138780891895294,2.062659041257575e-05,0.5757080912590027,1.7915943317348137e-05,0.11022744327783585,1.5264265584846726e-07,False
0,0,0.8573246002197266,0.4994126558303833,0.4994092881679535,3.3676624298095703e-06,0.8573246002197266,6.011385380588763e-07,0.10902541875839233,1.5486178028822906e-07,0.030815763399004936,1.303576908640025e-07,0.0013577932259067893,4.708469725223097e-10,0.0014764050720259547,4.897396932435072e-10,True
0,0,0.8487674593925476,0.5664916634559631,0.5664873123168945,4.351139068603516e-06,0.8487674593925476,9.109875236390508e-07,0.07108414173126221,5.556389837124698e-08,0.07014602422714233,4.215500837290165e-07,0.0048765758983790874,3.4243370361508596e-09,0.005125770810991526,3.1277480605496066e-09,True
0,0,0.9563979506492615,0.21688327193260193,0.21688222885131836,1.043081283569336e-06,0.9563979506492615,7.28838003283272e-08,0.0266122967004776,1.245571201735629e-08,0.014606992714107037,2.00215648504809e-08,0.0009854749077931046,1.389761500325548e-10,0.0013973163440823555,2.341604132816144e-10,True
0,0,0.9691595435142517,0.15995410084724426,0.15995372831821442,3.725290298461914e-07,0.9691595435142517,1.5576199885458664e-08,0.022699592635035515,5.219371601583589e-09,0.006812783423811197,3.201653608897459e-09,0.0005022885743528605,3.056425945668906e-11,0.0008258394082076848,7.336821428172158e-11,True
0,0,0.9816327095031738,0.10392624139785767,0.10392584651708603,3.948807716369629e-07,0.9816327095031738,9.901953923474593e-09,0.01402581948786974,4.160674471620496e-09,0.0036872115451842546,1.1673206845586037e-09,0.00023460050579160452,7.478712961417333e-12,0.00041958672227337956,2.032214153901979e-11,True
0,0,0.9310185313224792,0.3105299472808838,0.31052884459495544,1.1026859283447266e-06,0.9310185313224792,9.909681608633036e-08,0.043131060898303986,2.9707052817684598e-08,0.02183249592781067,2.353088923712221e-08,0.001708056079223752,2.1046607512342774e-10,0.0023097756784409285,3.226839073722232e-10,True
0,0,0.9023637771606445,0.3934565782546997,0.39345303177833557,3.546476364135742e-06,0.9023637771606445,4.80248388612381e-07,0.06794152408838272,1.2714951935777208e-07,0.026029396802186966,1.063155750102851e-07,0.001642294111661613,6.933350560345275e-10,0.0020229958463460207,8.757798375391701e-10,True
0,0,0.8722192645072937,0.4897090792655945,0.48970481753349304,4.26173210144043e-06,0.8722192645072937,7.520461622334551e-07,0.07930947840213776,1.1092296858805639e-07,0.04229750856757164,2.330332762312537e-07,0.002880845218896866,1.7299356391831111e-09,0.003292904933914542,1.870834820394407e-09,True
0,0,0.9727249145507812,0.13684231042861938,0.13684183359146118,4.76837158203125e-07,0.9727249145507812,2.511138497141019e-08,0.023920312523841858,1.6009726877541652e-08,0.002937355311587453,9.454768079564246e-10,0.00015211908612400293,3.0020235429473185e-12,0.0002653052506502718,6.921346742266854e-12,True
0,0,0.968925416469574,0.16055047512054443,0.16054950654506683,9.685754776000977e-07,0.968925416469574,4.95645764431174e-08,0.022566646337509155,1.4497278044700579e-08,0.0074703567661345005,9.019198721205157e-09,0.00041136337677016854,4.19213795621598e-11,0.0006262891110964119,7.978254862317513e-11,True
0,0,0.9730693101882935,0.1373656988143921,0.13736456632614136,1.1324882507324219e-06,0.9730693101882935,4.6614111681719805e-08,0.022823382169008255,2.0984089132980444e-08,0.0035647787153720856,4.075541681913819e-09,0.00019876289297826588,1.8446317390230504e-11,0.0003437599807512015,4.4648104657873944e-11,True
3,3,0.5759984254837036,0.934127688407898,0.9341011047363281,2.658367156982422e-05,3.6634469324781094e-06,4.872166716298268e-14,0.00019029263057745993,6.714340888835935e-11,0.30559006333351135,1.1191482371941675e-05,0.5759984254837036,1.0358206964156125e-05,0.1182175874710083,9.445688675668862e-08,True
0,0,0.9319962859153748,0.3032119572162628,0.30321118235588074,7.748603820800781e-07,0.9319962859153748,7.675605928625373e-08,0.044683147221803665,1.4070440812474772e-08,0.020305151119828224,2.2495735052530108e-08,0.0013083488447591662,1.7847495703549043e-10,0.0017071564216166735,2.77095207890099e-10,True
0,0,0.9834100008010864,0.09818002581596375,0.09817978739738464,2.384185791015625e-07,0.9834100008010864,5.514879664048067e-09,0.011155671440064907,1.727950227348174e-09,0.004439162090420723,9.03934593843303e-10,0.000353154115146026,9.549160073785146e-12,0.0006420082063414156,2.7454597623099986e-11,True
0,0,0.9425997734069824,0.2647894024848938,0.2647883892059326,1.0132789611816406e-06,0.9425997734069824,1.0502306224680069e-07,0.03901582956314087,3.15685682039657e-08,0.01587246172130108,1.9103479687032632e-08,0.001055684988386929,1.1410587058557908e-10,0.0014563247095793486,1.7274512376097562e-10,True
0,0,0.9549351930618286,0.2127688229084015,0.2127676010131836,1.2218952178955078e-06,0.9549351930618286,8.803956319525241e-08,0.03474315255880356,3.604931464451511e-08,0.009016020223498344,1.0984534171143423e-08,0.0005273627466522157,5.536554895102519e-11,0.0007783046457916498,1.0022488394767493e-10,True
0,0,0.9458522796630859,0.2512879967689514,0.2512862980365753,1.6987323760986328e-06,0.9458522796630859,1.3029099932282406e-07,0.0378241203725338,2.905360396709966e-08,0.014262661337852478,3.122736202954002e-08,0.0008671173709444702,2.0321665183953286e-10,0.0011938619427382946,3.3211947081390747e-10,True
1,2,0.5980518460273743,1.0073959827423096,1.0073578357696533,3.814697265625e-05,0.05435478314757347,1.2381550504869665e-06,0.29731377959251404,8.903315574571025e-06,0.5980518460273743,1.157762835646281e-05,0.03523377701640129,2.210571636851455e-07,0.015045869164168835,2.775318641567992e-08,False
2,2,0.7576150298118591,0.8481537699699402,0.8481306433677673,2.3126602172851562e-05,0.01630639284849167,1.694838829280343e-07,0.08126919716596603,1.8400787666905671e-06,0.7576150298118591,2.8007028163301584e-07,0.10311204195022583,1.2166311762484838e-06,0.04169734939932823,1.4366951006650197e-07,True
2,2,0.5119855999946594,1.26719069480896,1.267167091369629,2.3603439331054688e-05,0.21877360343933105,4.714996521215653e-06,0.1741136759519577,1.3221952031017281e-06,0.5119855999946594,5.1564766181400046e-06,0.057574864476919174,3.8971990079517127e-07,0.03755224868655205,1.4383763868863753e-07,True
0,0,0.81780606508255,0.6269261240959167,0.6269192099571228,6.9141387939453125e-06,0.81780606508255,1.4454818710873951e-06,0.10766460001468658,1.0467183386708712e-07,0.06722437590360641,6.758078825441771e-07,0.003664726857095957,3.6174665485333435e-09,0.003640244249254465,3.0407587559011517e-09,True
0,0,0.945629894733429,0.2486914098262787,0.24868999421596527,1.4156103134155273e-06,0.945629894733429,1.291416111826038e-07,0.04056624323129654,4.878814507947027e-08,0.011950417421758175,1.603073229716756e-08,0.0007628232124261558,1.0658773169636149e-10,0.0010906262323260307,1.8263926482298132e-10,True
0,0,0.7095864415168762,0.8631976842880249,0.8631869554519653,1.0728836059570312e-05,0.7095864415168762,2.929411721197539e-06,0.1587105691432953,1.1901292396032659e-07,0.11538747698068619,1.6559802133997437e-06,0.00842257123440504,1.6466916719082292e-08,0.007892879657447338,1.2118221981438637e-08,True
0,0,0.950173556804657,0.2425207793712616,0.24251866340637207,2.115964889526367e-06,0.950173556804657,1.6681552494901553e-07,0.029048679396510124,2.665609954988213e-08,0.01775655709207058,4.5400732062717e-08,0.001264620223082602,4.361929428764455e-10,0.0017565739108249545,7.368991528089452e-10,True
0,0,0.730954110622406,0.8145633339881897,0.8145539164543152,9.417533874511719e-06,0.730954110622406,2.8935703539900715e-06,0.14623083174228668,2.5801375613809796e-07,0.11109369993209839,1.3482068652592716e-06,0.0061765736900269985,7.281729441643847e-09,0.005544814746826887,4.826171018379455e-09,True
0,0,0.9579662680625916,0.1975620687007904,0.19756090641021729,1.1622905731201172e-06,0.9579662680625916,8.352846236903133e-08,0.03478472679853439,3.7027760413366195e-08,0.006121405400335789,6.930024998297313e-09,0.0004277911502867937,4.715584520087468e-11,0.0006998938624747097,1.0044091947047917e-10,True
0,0,0.8973550796508789,0.4189821481704712,0.41897884011268616,3.3080577850341797e-06,0.8973550796508789,5.104035949443642e-07,0.06139258295297623,8.744016355421991e-08,0.036146294325590134,1.4979296736328251e-07,0.002350027207285166,8.457842759490575e-10,0.0027559753507375717,9.018322200127216e-10,True
0,0,0.982124924659729,0.09963276982307434,0.09963230788707733,4.6193599700927734e-07,0.982124924659729,1.4190298713856464e-08,0.01472051627933979,7.018792658186612e-09,0.002675676718354225,1.1140809386134265e-09,0.00016656474326737225,7.849043463792338e-12,0.0003123484493698925,2.4089842967645048e-11,True
